,pair_id,id_1,id_2,text_1,text_2,is_paraphrase
527,548,526,4633,"['сми', 'для', 'эвакуация', 'россиянин', 'к', 'берег', 'сирия', 'направить', 'корабль']","['к', 'берег', 'сирия', 'направить', 'корабль', 'для', 'эвакуация', 'россиянин']",1
528,549,529,4634,"['``', 'роснефть', ""''"", 'увеличить', 'поставка', 'российский', 'нефть', 'в', 'китай']","['роснефть', 'договориться', 'с', 'китай', 'о', 'увеличение', 'поставка', 'нефть']",1
529,550,447,4538,"['в', 'мексиканский', 'залив', 'лечь', 'в', 'дрейф', 'лайнер', 'с', '4', 'тыс', 'пассажир', 'на', 'борт']","['в', 'мексиканский', 'залив', 'лечь', 'в', 'дрейф', 'лайнер', 'с', 'три', 'тысяча', 'пассажир']",0
530,551,434,4539,"['кндр', 'официально', 'подтвердить', 'успешный', 'проведение', 'ядерный', 'испытание']","['кндр', 'заподозрить', 'в', 'проведение', 'подземный', 'ядерный', 'испытание']",-1
531,552,439,4539,"['кндр', 'провести', 'ядерный', 'испытание']","['кндр', 'заподозрить', 'в', 'проведение', 'подземный', 'ядерный', 'испытание']",-1
532,553,357,4461,"['кремль', 'инициирование', 'отставка', 'н.белых', 'абсолютно', 'местный', 'инициатива']","['кремль', 'откреститься', 'от', 'инициирование', 'отставка', 'белый']",0
533,554,446,4540,"['в', 'москва', 'пьяный', 'сотрудник', 'полиция', 'протаранить', '7', 'автомобиль']","['нетрезвый', 'сотрудник', 'мвд', 'протаранить', 'в', 'москва', 'семь', 'автомобиль']",1
534,555,434,4541,"['кндр', 'официально', 'подтвердить', 'успешный', 'проведение', 'ядерный', 'испытание']","['кндр', 'заявить', 'о', 'успешный', 'проведение', 'ядерный', 'испытание']",1
535,556,440,4542,"['хакер', 'запустить', 'на', 'американский', 'тв', 'предупреждение', 'о', 'нашествие', 'зомби']","['американский', 'телеканал', 'сообщить', 'о', 'нашествие', 'зомби']",0
536,557,438,4543,"['в', 'коми', 'объявить', 'трёхдневный', 'траур', 'по', 'жертва', 'взрыв', 'на', 'шахта']","['в', 'коми', 'объявить', 'траур', 'по', 'погибший', 'при', 'взрыв', 'шахтёр']",1
537,558,449,4543,"['в', 'коми', 'объявить', 'трёхдневный', 'траур', 'по', 'погибший', 'горняк']","['в', 'коми', 'объявить', 'траур', 'по', 'погибший', 'при', 'взрыв', 'шахтёр']",1
538,560,608,4710,"['ск', 'проверить', 'куда', 'деться', 'выделить', 'на', 'тюремный', 'браслет', '1', 'млрд', 'руб']","['ск', 'начать', 'поиск', 'выделить', 'на', 'тюремный', 'браслет', 'миллиард']",1
539,561,609,4711,"['в', 'московский', 'офис', '``', 'русало', ""''"", 'прислать', 'с', 'обыск']","['в', 'офис', 'русало', 'в', 'москва', 'прислать', 'с', 'обыск']",1
540,562,614,4712,"['в', 'нигерия', 'освободить', 'российский', 'моряк', 'захватить', 'в', 'плен', 'пират']","['нигерийский', 'пират', 'освободить', 'захватить', 'россиянин']",0
541,563,436,4545,"['глава', 'итальянский', 'партнёр', '``', 'сухой', ""''"", 'задержать', 'за', 'коррупция']","['глава', 'итальянский', 'партнёр', 'сухой', 'арестовать', 'за', 'взятка']",1
542,564,445,4546,"['топ-менеджер', 'столичный', 'подземка', 'обвинить', 'в', 'хищение', '128', 'млн', 'руб']","['топ-менеджер', 'московский', 'метро', 'обвинить', 'в', 'хищение']",0
543,565,607,4713,"['у', 'чоп', 'геннадий', 'гудков', 'отобрать', 'лицензия']","['чоп', 'гудков', 'лишить', 'лицензия']",1
544,566,443,4547,"['установить', 'круг', 'подозревать', 'в', 'убийство', 'ребёнок', 'полицейский', 'из', 'дагестан']","['задержать', 'пятеро', 'подозревать', 'в', 'убийство', 'ребёнок', 'полицейский']",0
545,567,444,4547,"['в', 'дагестан', 'задержать', 'убийца', 'ребёнок', 'полицейский']","['задержать', 'пятеро', 'подозревать', 'в', 'убийство', 'ребёнок', 'полицейский']",0
546,568,536,4635,"['``', 'банановый', ""''"", 'долг', 'пристав', 'арестовать', 'имущество', 'кехмана']","['имущество', 'гендиректор', 'михайловский', 'театр', 'арестовать', 'за', 'долг']",-1
547,569,535,4636,"['в', 'центр', 'столица', 'йемен', 'упасть', 'истребитель', 'су-22']","['в', 'столица', 'йемен', 'су-22', 'упасть', 'на', 'жилой', 'дом']",0
548,570,612,4714,"['после', 'трагедия', 'в', 'египет', 'запретить', 'полёт', 'на', 'воздушный', 'шарах']","['власть', 'луксор', 'запретить', 'полёт', 'на', 'воздушный', 'шарах']",0
549,571,605,4715,"['вб', 'снизить', 'прогноз', 'по', 'рост', 'российский', 'экономика']","['всемирный', 'банк', 'понизить', 'прогноз', 'по', 'рост', 'российский', 'экономика']",1
550,572,450,4548,"['ск', 'возбудить', 'дело', 'по', 'факт', 'мошенничество', 'с', 'земля', 'минобороны', 'в', 'ленобласть']","['возбудить', 'дело', 'о', 'хищение', 'земля', 'минобороны', 'под', 'петербург']",0
551,573,451,4548,"['в', 'петербург', 'возбудить', 'дело', 'по', 'факт', 'покушение', 'на', 'убийство', 'бизнесмен']","['возбудить', 'дело', 'о', 'хищение', 'земля', 'минобороны', 'под', 'петербург']",-1
552,574,444,4549,"['в', 'дагестан', 'задержать', 'убийца', 'ребёнок', 'полицейский']","['ск', 'опровергнуть', 'задержание', 'подозревать', 'в', 'убийство', 'ребёнок', 'полицейский']",-1
553,575,433,4550,"['экс-президент', 'киргизия', 'приговорить', 'к', '24', 'год', 'тюрьма']","['бакиев', 'заочно', 'приговорить', 'к', '24', 'год', 'тюрьма']",0
