,pair_id,id_1,id_2,text_1,text_2,is_paraphrase,jaccard,levenshtein,synonyms,hyponyms,hypernyms,symbols,numbers,short_forms,voice_change,adjectivization,adverbialization,relativization,predicate_change,prep_var,abbreviations,inversion
2195,2398,2026,6113,"['брюссель', 'готов', 'обсудить', 'условия', 'вступления', 'сербии', 'в', 'ес']","['брюссель', 'согласился', 'начать', 'переговоры', 'о', 'вступлении', 'сербии', 'в', 'ес']",1,0.4166666666666667,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2196,2399,1969,6048,"['сша', 'попросили', 'россию', 'выдать', 'э.сноудена', 'на', 'родину']","['сша', 'попросили', 'россию', 'выдать', 'сноудена']",1,0.5,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2197,2400,1797,5877,"['в', 'молельной', 'комнате', 'в', 'москве', 'задержаны', 'несколько', 'сотен', 'человек']","['в', 'молельной', 'комнате', 'в', 'москве', 'задержаны', '300', 'человек']",0,0.6666666666666666,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2198,2402,1792,5878,"['скандал', 'после', 'егэ', 'в', 'ставрополе', 'увольняются', 'врачи', 'детской', 'больницы']","['работники', 'ставропольской', 'больницы', 'передумали', 'увольняться', 'из-за', 'скандала', 'с', 'егэ']",-1,0.2857142857142857,66,0,0,0,0,0,0,1,0,0,0,1,0,0,1
2199,2403,1972,6050,"['президент', 'узбекистана', 'уезжающие', 'в', 'россию', 'за', 'куском', 'хлеба', 'лентяи']","['узбекский', 'президент', 'обозвал', 'гастарбайтеров', 'лентяями']",1,0.16666666666666666,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2200,2404,2039,6115,"['на', 'северо-западе', 'москвы', 'задержаны', '60', 'участников', 'драки']","['после', 'драки', 'в', 'московском', 'общежитии', 'задержали', '60', 'человек']",0,0.25,56,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2201,2405,2036,6116,"['приз', 'зрительских', 'симпатий', 'на', 'ммкф-2013', 'получил', 'фильм', 'о', 'геях']","['приз', 'зрительских', 'симпатий', 'ммкф', 'достался', 'драме', 'о', 'геях']",0,0.4166666666666667,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2202,2406,2038,6117,"['свадьба', 'пела', 'и', 'стреляла', 'очередной', 'случай', 'произошел', 'в', 'москве']","['в', 'москве', 'выявили', 'очередную', 'стреляющую', 'свадьбу']",1,0.5,63,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2203,2407,2040,6118,"['германия', 'потребовала', 'от', 'сша', 'объяснений', 'по', 'прослушке', 'чиновников', 'евросоюза']","['спецслужбы', 'сша', 'шпионили', 'за', 'чиновниками', 'евросоюза']",0,0.25,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2204,2408,2042,6119,"['драка', 'со', 'стрельбой', 'на', 'северо-западе', 'москвы', '3', 'пострадавших']","['в', 'драке', 'на', 'северо-западе', 'москвы', 'ранены', 'трое']",0,0.36363636363636365,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2205,2409,2040,6120,"['германия', 'потребовала', 'от', 'сша', 'объяснений', 'по', 'прослушке', 'чиновников', 'евросоюза']","['евросоюз', 'потребовал', 'от', 'сша', 'объяснить', 'сообщения', 'о', 'прослушке']",0,0.4166666666666667,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2206,2410,2041,6121,"['движение', 'по', 'филевской', 'линии', 'московского', 'метро', 'остановило', 'упавшее', 'дерево']","['филевскую', 'линию', 'московского', 'метро', 'перегородило', 'упавшее', 'дерево']",1,0.6,77,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2207,2411,1723,8966,"['сша', 'ввели', 'санкции', 'против', 'компаний', 'из', 'ирана', 'киргизии', 'и', 'украины']","['рынки', 'развивающихся', 'рисков']",-1,0.0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2208,2412,1805,12021,"['швеция', 'готовится', 'к', 'свадьбе', 'года']","['фас', 'задумалась', 'о', 'подрядчике', 'домодедово', 'контракт', 'на', 'строительство', 'новой', 'впп', 'не', 'подписан', 'в', 'срок']",-1,0.0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2209,2413,1971,9021,"['производство', 'водки', 'в', 'россии', 'сократилось', 'на', 'треть']","['топ-10', 'производителей', 'водки', 'в', 'россии*']",-1,0.2,64,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2210,2414,1737,8968,"['к', 'концу', '2013г', 'объем', 'впустую', 'сжигаемого', 'газа', 'должен', 'сократиться', 'вдвое']","['через', 'парк', 'на', 'баррикады']",-1,0.0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2211,2415,1973,9020,"['комиссар', '``', 'наших', ""''"", 'выстрелил', 'в', 'байкера', 'не', 'поделив', 'с', 'ним', 'дорогу']","['пытаться', 'искусственно', 'влиять', 'на', 'курс', 'не', 'надо']",-1,0.05555555555555555,37,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2212,2416,1822,8983,"['на', 'командующего', '58', 'армией', 'россии', 'завели', 'уголовное', 'дело']","['владимир', 'путин', 'приблизился', 'к', 'идеалу']",-1,0.0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2213,2417,1824,8985,"['разочарованный', 'террорист', 'фсб', 'сдался', 'дублер', 'домодедовского', 'смертника']","['у', 'домодедовского', 'смертника', 'нашелся', 'дублер']",0,0.3333333333333333,70,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2214,2418,1909,9008,"['правительство', 'татарстана', 'рассчитывает', 'на', 'рост', 'доходов', 'бюджета', 'к', '2015', 'г']","['небоскреб', '``', 'газпрома', ""''"", 'ушел', 'в', 'землю']",-1,0.0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2215,2419,1974,12036,"['глава', 'отделения', 'huawei', 'в', 'снг', 'россия', 'стала', 'для', 'меня', 'первым', 'шагом', 'в', 'мир']","['центральные', 'отпадающие', 'российский', 'футбол', 'недействующая', 'модель']",-1,0.0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2216,2420,1975,11900,"['гибелью', 'бабушки', 'и', 'внука', 'при', 'пожаре', 'в', 'петербурге', 'занялись', 'следователи']","['владимир', 'путин', 'наградил', 'причастных', 'состоялось', 'заседание', 'совета', 'при', 'президенте', 'рф', 'по', 'развитию', 'физкультуры', 'и', 'спорта']",-1,0.08695652173913043,34,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2217,2421,1976,12189,"['в', 'казани', 'открылся', 'самый', 'крупный', 'автомобильный', 'паркинг']","['``', 'все', 'вроде', 'замечательно', 'но', 'теперь', 'стоит', 'вопрос', 'а', 'что', 'будет', 'после', 'игр', ""''""]",-1,0.0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2218,2422,1984,9025,"['юбилей', 'михаила', 'ходорковского', 'громче', 'всего', 'отметят', 'нтв', 'и', 'скр']","['нтв', 'и', 'скр', 'отметят', 'юбилей', 'михаила', 'ходорковского']",0,0.7777777777777778,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2219,2423,1908,12189,"['преподаватель', 'из', 'спбгу', 'узрел', 'в', 'госконтроле', 'путь', 'к', 'стагнации', 'науки']","['``', 'все', 'вроде', 'замечательно', 'но', 'теперь', 'стоит', 'вопрос', 'а', 'что', 'будет', 'после', 'игр', ""''""]",-1,0.0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2220,2424,1985,9026,"['в', 'албании', 'и', 'оппозиция', 'и', 'правящая', 'партия', 'объявили', 'о', 'победе', 'на', 'выборах']","['французские', 'правые', 'померялись', 'силами']",-1,0.0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2221,2425,1833,8993,"['власти', 'греции', 'от', 'покупки', 'depa', 'газпром', 'отказался', 'не', 'из-за', 'нас']","['``', 'газпром', ""''"", 'и', '``', 'синтез', ""''"", 'отказались', 'от', 'греции']",-1,0.2857142857142857,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2222,2426,1838,8993,"['в', 'королеве', 'при', 'обрушении', 'стены', 'погиб', 'один', 'человек']","['``', 'газпром', ""''"", 'и', '``', 'синтез', ""''"", 'отказались', 'от', 'греции']",-1,0.0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2223,2427,1751,12189,"['самые', 'довольные', 'автомобилисты', 'живут', 'в', 'кемерово', 'челябинске', 'и', 'тюмени']","['``', 'все', 'вроде', 'замечательно', 'но', 'теперь', 'стоит', 'вопрос', 'а', 'что', 'будет', 'после', 'игр', ""''""]",-1,0.0,38,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2224,2428,1841,12189,"['чп', 'в', 'метро', 'произошло', 'из-за', 'состава', 'выпущенного', 'в', '2013г']","['``', 'все', 'вроде', 'замечательно', 'но', 'теперь', 'стоит', 'вопрос', 'а', 'что', 'будет', 'после', 'игр', ""''""]",-1,0.0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2225,2429,1852,8995,"['ирина', 'прохорова', 'не', 'будет', 'участвовать', 'в', 'выборах', 'мэра', 'москвы']","['сергею', 'собянину', 'не', 'нужны', 'проблемы', '``', 'единой', 'россии', ""''""]",-1,0.058823529411764705,30,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2226,2430,1854,8998,"['``', 'главный', 'защитник', 'сша', ""''"", 'из', 'анб', 'рассказал', 'о', 'пользе', 'слежки', 'за', 'гражданами']","['граждане', 'сша', 'уходят', 'от', 'слежки', 'через', 'суд']",-1,0.17647058823529413,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2227,2431,2012,9033,"['совет', 'федерации', 'пригласил', 'э.сноудена', 'к', 'сотрудничеству']","['совет', 'федерации', 'обеспокоила', 'призма']",-1,0.25,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2228,2432,1878,9000,"['гибдд', 'обещает', 'что', 'закрытие', 'ленинской', 'дамбы', 'не', 'приведет', 'к', 'транспортному', 'коллапсу']","['губернаторов', 'вызвали', 'на', 'переподготовку']",-1,0.0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2229,2433,1771,8977,"['сми', 'узнали', 'кто', 'и', 'как', 'будет', 'руководить', 'предвыборной', 'кампанией', 'с.собянина']","['формализм', 'в', 'хорошей', 'форме']",-1,0.0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2230,2434,1952,9014,"['ход', 'конем', 'силовики', 'провели', 'обыски', 'в', 'банке', 'кирсана', 'илюмжинова']","['у', 'кирсана', 'илюмжинова', 'обыскали', 'банк']",0,0.2727272727272727,68,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2231,2435,1955,9162,"['заболевшие', 'в', 'ростове-на-дону', 'дети', 'выздоравливают', 'без', 'последствий']","['из', 'свежей', 'почты']",-1,0.0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2232,2436,1877,12189,"['в', 'петербурге', 'двух', 'детей', 'убило', 'током', 'на', 'железной', 'дороге']","['``', 'все', 'вроде', 'замечательно', 'но', 'теперь', 'стоит', 'вопрос', 'а', 'что', 'будет', 'после', 'игр', ""''""]",-1,0.0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2233,2437,2033,12189,"['чиновники', 'разрешат', 'цитировать', 'гитлера', 'в', 'образовательных', 'целях']","['``', 'все', 'вроде', 'замечательно', 'но', 'теперь', 'стоит', 'вопрос', 'а', 'что', 'будет', 'после', 'игр', ""''""]",-1,0.0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2234,2438,2037,12002,"['прокуратура', 'хочет', 'закрыть', '``', 'дело', 'бетанкур', ""''"", 'в', 'отношении', 'н.саркози']","['какой', 'футбол', 'им', 'не', 'нужен', 'против', 'чего', 'бразильцы', 'протестуют', 'и', 'за', 'что', 'болеют']",-1,0.0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,1
